date,utc,Long,Lat,Altitude,pitch,10.96,9.86,8.87,7.99,7.19,6.47,5.83,5.24,4.72,4.25,3.82,3.44,3.1,2.79,2.51,2.26,peak,type,orbit
2018-06-20,09:58:57,-29.025469,-11.10645,363.85944,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,nightside
2018-06-20,09:59:00,-28.899108,-10.954585,363.84471,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,nightside
2018-06-20,09:59:00,-28.899108,-10.954585,363.84471,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,nightside
2018-06-20,09:59:04,-28.730827,-10.752016,363.82496,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,nightside
2018-06-20,09:59:04,-28.730827,-10.752016,363.82496,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,nightside
2018-06-20,09:59:07,-28.604764,-10.600029,363.81007,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,nightside
2018-06-20,09:59:07,-28.604764,-10.600029,363.81007,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,nightside
2018-06-20,09:59:10,-28.478825,-10.44799,363.7951,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,nightside
2018-06-20,09:59:10,-28.478825,-10.44799,363.7951,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,nightside
2018-06-20,09:59:13,-28.353009,-10.295902,363.78007,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,nightside
2018-06-20,09:59:13,-28.353009,-10.295902,363.78007,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,nightside
2018-06-20,09:59:16,-28.227314,-10.143763,363.76497,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,nightside
2018-06-20,09:59:16,-28.227314,-10.143763,363.76497,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,nightside
2018-06-20,09:59:19,-28.101738,-9.9915764,363.74981,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,nightside
2018-06-20,09:59:19,-28.101738,-9.9915764,363.74981,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,nightside
2018-06-20,09:59:22,-27.976279,-9.8393413,363.73457,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,nightside
2018-06-20,09:59:22,-27.976279,-9.8393413,363.73457,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,nightside
2018-06-20,09:59:26,-27.809178,-9.6362879,363.71415,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,nightside
2018-06-20,09:59:26,-27.809178,-9.6362879,363.71415,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,nightside
2018-06-20,09:59:29,-27.683984,-9.4839438,363.69876,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,nightside
2018-06-20,09:59:29,-27.683984,-9.4839438,363.69876,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,nightside
2018-06-20,09:59:32,-27.558901,-9.3315543,363.6833,28,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,n0,nightside
2018-06-20,09:59:32,-27.558901,-9.3315543,363.6833,28,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,3,i0,nightside
2018-06-20,09:59:35,-27.433926,-9.1791201,363.66777,20,0,0,0,0,0,0,0,0,4,3,2,0,0,0,0,0,4,n0,nightside
2018-06-20,09:59:35,-27.433926,-9.1791201,363.66777,20,0,0,0,0,0,0,0,2,3,9,3,0,0,0,0,0,9,i0,nightside
2018-06-20,09:59:38,-27.309058,-9.0266421,363.65217,14,0,0,0,0,0,0,3,12,24,45,11,0,0,0,0,0,45,n0,nightside
2018-06-20,09:59:38,-27.309058,-9.0266421,363.65217,14,0,0,0,0,0,2,4,13,32,34,3,0,0,0,0,0,34,i0,nightside
2018-06-20,09:59:41,-27.184296,-8.8741208,363.63651,8,0,0,1,1,1,1,4,31,81,69,11,0,0,0,0,0,81,n0,nightside
2018-06-20,09:59:41,-27.184296,-8.8741208,363.63651,8,0,0,3,2,0,0,11,25,76,63,9,1,0,0,0,0,76,i0,nightside
2018-06-20,09:59:44,-27.059636,-8.7215573,363.62077,0,0,1,1,2,3,4,9,51,78,82,12,1,0,0,0,0,82,n0,nightside
2018-06-20,09:59:44,-27.059636,-8.7215573,363.62077,0,0,1,2,3,0,1,16,32,81,50,14,2,0,0,0,0,81,i0,nightside
2018-06-20,09:59:48,-26.89358,-8.5180745,363.59969,-6,2,2,3,3,2,1,12,28,50,48,3,1,0,0,0,0,50,n0,nightside
2018-06-20,09:59:48,-26.89358,-8.5180745,363.59969,-6,0,0,4,0,0,3,8,29,61,64,13,4,0,0,0,0,64,i0,nightside
2018-06-20,09:59:51,-26.769154,-8.365415,363.5838,-14,0,1,1,0,0,1,2,6,16,8,5,1,0,0,0,0,16,n0,nightside
2018-06-20,09:59:51,-26.769154,-8.365415,363.5838,-14,0,0,1,0,0,1,4,9,14,8,1,1,0,0,0,0,14,i0,nightside
2018-06-20,09:59:54,-26.644824,-8.2127156,363.56785,-20,0,0,0,1,0,0,2,1,3,2,0,0,0,0,0,0,3,n0,nightside
2018-06-20,09:59:54,-26.644824,-8.2127156,363.56785,-20,0,0,0,0,2,0,0,2,5,3,2,0,0,0,0,0,5,i0,nightside
2018-06-20,09:59:57,-26.52059,-8.0599771,363.55182,-26,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2,n0,nightside
2018-06-20,09:59:57,-26.52059,-8.0599771,363.55182,-26,0,0,0,0,0,0,0,1,8,2,1,0,0,0,0,0,8,i0,nightside
2018-06-20,10:00:00,-26.396448,-7.9072002,363.53573,-32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,nightside
2018-06-20,10:00:00,-26.396448,-7.9072002,363.53573,-32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,nightside
2018-06-20,10:00:03,-26.272399,-7.7543858,363.51957,-38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,nightside
2018-06-20,10:00:03,-26.272399,-7.7543858,363.51957,-38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,nightside
2018-06-20,10:00:07,-26.107138,-7.5505759,363.49792,-46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,nightside
2018-06-20,10:00:07,-26.107138,-7.5505759,363.49792,-46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,nightside
2018-06-20,10:00:10,-25.983293,-7.3976765,363.48161,-52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,nightside
2018-06-20,10:00:10,-25.983293,-7.3976765,363.48161,-52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,nightside
2018-06-20,10:00:13,-25.859535,-7.244742,363.46523,-58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,nightside
2018-06-20,10:00:13,-25.859535,-7.244742,363.46523,-58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,nightside
2018-06-20,10:00:16,-25.735859,-7.0917731,363.44878,-64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,nightside
2018-06-20,10:00:16,-25.735859,-7.0917731,363.44878,-64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,nightside
2018-06-20,10:00:19,-25.612265,-6.9387705,363.43227,-72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,nightside
2018-06-20,10:00:19,-25.612265,-6.9387705,363.43227,-72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,nightside
2018-06-20,10:00:22,-25.488751,-6.785735,363.41569,-78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,nightside
2018-06-20,10:00:22,-25.488751,-6.785735,363.41569,-78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,nightside
2018-06-20,10:00:25,-25.365315,-6.6326673,363.39904,-84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,nightside
2018-06-20,10:00:25,-25.365315,-6.6326673,363.39904,-84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,nightside
2018-06-20,10:00:29,-25.200851,-6.4285281,363.37675,-92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,nightside
2018-06-20,10:00:29,-25.200851,-6.4285281,363.37675,-92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,nightside
2018-06-20,10:00:32,-25.077589,-6.2753881,363.35995,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,nightside
2018-06-20,10:00:32,-25.077589,-6.2753881,363.35995,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,nightside
2018-06-20,10:00:35,-24.9544,-6.1222183,363.34308,-106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,nightside
2018-06-20,10:00:35,-24.9544,-6.1222183,363.34308,-106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,nightside
2018-06-20,10:00:38,-24.83128,-5.9690195,363.32615,-112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,nightside
2018-06-20,10:00:38,-24.83128,-5.9690195,363.32615,-112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,nightside
2018-06-20,10:00:41,-24.708228,-5.8157924,363.30916,-118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,nightside
2018-06-20,10:00:41,-24.708228,-5.8157924,363.30916,-118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,nightside
2018-06-20,10:00:44,-24.585243,-5.6625376,363.29209,-126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,nightside
2018-06-20,10:00:44,-24.585243,-5.6625376,363.29209,-126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,nightside
2018-06-20,10:00:48,-24.421363,-5.4581563,363.26924,-134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,nightside
2018-06-20,10:00:48,-24.421363,-5.4581563,363.26924,-134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,nightside
2018-06-20,10:00:51,-24.298526,-5.30484,363.25203,-140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,nightside
2018-06-20,10:00:51,-24.298526,-5.30484,363.25203,-140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,nightside
2018-06-20,10:00:54,-24.175749,-5.1514985,363.23475,-148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,nightside
2018-06-20,10:00:54,-24.175749,-5.1514985,363.23475,-148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,nightside
2018-06-20,10:00:57,-24.05303,-4.9981325,363.21741,-154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,nightside
2018-06-20,10:00:57,-24.05303,-4.9981325,363.21741,-154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,nightside
2018-06-20,10:01:00,-23.930369,-4.8447427,363.2,-160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,nightside
2018-06-20,10:01:00,-23.930369,-4.8447427,363.2,-160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,nightside
2018-06-20,10:01:03,-23.807763,-4.6913299,363.18253,-166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,nightside
2018-06-20,10:01:03,-23.807763,-4.6913299,363.18253,-166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,nightside
2018-06-20,10:01:06,-23.685209,-4.5378948,363.165,-172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,nightside
2018-06-20,10:01:06,-23.685209,-4.5378948,363.165,-172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,nightside
2018-06-20,10:01:10,-23.521885,-4.3332812,363.14152,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,nightside
2018-06-20,10:01:10,-23.521885,-4.3332812,363.14152,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,nightside
2018-06-20,10:01:13,-23.399449,-4.1797967,363.12383,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,nightside
2018-06-20,10:01:13,-23.399449,-4.1797967,363.12383,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,nightside
2018-06-20,10:01:16,-23.27706,-4.0262923,363.10608,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,nightside
2018-06-20,10:01:16,-23.27706,-4.0262923,363.10608,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,nightside
2018-06-20,10:01:19,-23.154717,-3.8727686,363.08827,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,nightside
2018-06-20,10:01:19,-23.154717,-3.8727686,363.08827,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,nightside
2018-06-20,10:01:22,-23.032418,-3.7192264,363.07039,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,nightside
2018-06-20,10:01:22,-23.032418,-3.7192264,363.07039,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,nightside
2018-06-20,10:01:25,-22.91016,-3.5656664,363.05246,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,nightside
2018-06-20,10:01:25,-22.91016,-3.5656664,363.05246,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,nightside
2018-06-20,10:01:28,-22.787943,-3.4120893,363.03445,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,nightside
2018-06-20,10:01:28,-22.787943,-3.4120893,363.03445,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,nightside
2018-06-22,09:21:30,-39.245063,-11.275931,363.47685,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,nightside
2018-06-22,09:21:30,-39.245063,-11.275931,363.47685,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,nightside
2018-06-22,09:21:33,-39.118497,-11.124148,363.46264,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,nightside
2018-06-22,09:21:33,-39.118497,-11.124148,363.46264,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,nightside
2018-06-22,09:21:36,-38.992062,-10.97231,363.44836,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,nightside
2018-06-22,09:21:36,-38.992062,-10.97231,363.44836,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,nightside
2018-06-22,09:21:39,-38.865756,-10.82042,363.43402,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,nightside
2018-06-22,09:21:39,-38.865756,-10.82042,363.43402,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,nightside
2018-06-22,09:21:42,-38.739578,-10.668477,363.41962,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,nightside
2018-06-22,09:21:42,-38.739578,-10.668477,363.41962,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,nightside
2018-06-22,09:21:45,-38.613525,-10.516483,363.40514,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,nightside
2018-06-22,09:21:45,-38.613525,-10.516483,363.40514,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,nightside
2018-06-22,09:21:48,-38.487595,-10.364438,363.3906,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,nightside
2018-06-22,09:21:48,-38.487595,-10.364438,363.3906,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,nightside
2018-06-22,09:21:52,-38.319879,-10.161633,363.37111,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,nightside
2018-06-22,09:21:52,-38.319879,-10.161633,363.37111,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,nightside
2018-06-22,09:21:55,-38.19423,-10.009473,363.35642,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,nightside
2018-06-22,09:21:55,-38.19423,-10.009473,363.35642,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,nightside
2018-06-22,09:21:58,-38.068699,-9.8572645,363.34166,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,nightside
2018-06-22,09:21:58,-38.068699,-9.8572645,363.34166,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,nightside
2018-06-22,09:22:01,-37.943283,-9.7050087,363.32683,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,nightside
2018-06-22,09:22:01,-37.943283,-9.7050087,363.32683,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,nightside
2018-06-22,09:22:04,-37.817981,-9.5527063,363.31194,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,nightside
2018-06-22,09:22:04,-37.817981,-9.5527063,363.31194,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,nightside
2018-06-22,09:22:07,-37.69279,-9.4003581,363.29698,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,nightside
2018-06-22,09:22:07,-37.69279,-9.4003581,363.29698,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,nightside
2018-06-22,09:22:11,-37.526039,-9.1971573,363.27693,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,nightside
2018-06-22,09:22:11,-37.526039,-9.1971573,363.27693,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,nightside
2018-06-22,09:22:14,-37.4011,-9.0447052,363.26182,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,nightside
2018-06-22,09:22:14,-37.4011,-9.0447052,363.26182,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,nightside
2018-06-22,09:22:17,-37.276268,-8.8922099,363.24664,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,nightside
2018-06-22,09:22:17,-37.276268,-8.8922099,363.24664,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,nightside
2018-06-22,09:22:20,-37.151538,-8.7396722,363.2314,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,nightside
2018-06-22,09:22:20,-37.151538,-8.7396722,363.2314,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,nightside
2018-06-22,09:22:23,-37.02691,-8.5870927,363.21609,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,nightside
2018-06-22,09:22:23,-37.02691,-8.5870927,363.21609,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,nightside
2018-06-22,09:22:26,-36.902382,-8.4344722,363.20072,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,nightside
2018-06-22,09:22:26,-36.902382,-8.4344722,363.20072,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,nightside
2018-06-22,09:22:29,-36.777951,-8.2818115,363.18528,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,nightside
2018-06-22,09:22:29,-36.777951,-8.2818115,363.18528,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,nightside
2018-06-22,09:22:33,-36.612193,-8.0782026,363.16459,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,nightside
2018-06-22,09:22:33,-36.612193,-8.0782026,363.16459,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,nightside
2018-06-22,09:22:36,-36.487983,-7.925451,363.149,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,n0,nightside
2018-06-22,09:22:36,-36.487983,-7.925451,363.149,14,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,2,i0,nightside
2018-06-22,09:22:39,-36.363865,-7.7726617,363.13335,6,0,0,0,0,0,0,0,1,10,5,5,0,0,0,0,0,10,n0,nightside
2018-06-22,09:22:39,-36.363865,-7.7726617,363.13335,6,0,0,0,0,0,0,2,3,10,15,1,1,0,0,0,0,15,i0,nightside
2018-06-22,09:22:42,-36.239837,-7.6198353,363.11763,0,0,0,1,2,0,1,1,13,27,23,6,0,0,0,0,0,27,n0,nightside
2018-06-22,09:22:42,-36.239837,-7.6198353,363.11763,0,1,0,3,2,0,2,4,20,37,23,3,1,0,0,0,0,37,i0,nightside
2018-06-22,09:22:45,-36.115896,-7.4669728,363.10184,-4,0,2,0,3,0,0,3,17,24,24,6,0,0,0,0,0,24,n0,nightside
2018-06-22,09:22:45,-36.115896,-7.4669728,363.10184,-4,0,2,2,0,0,2,1,15,34,37,1,2,0,0,0,0,37,i0,nightside
2018-06-22,09:22:48,-35.992042,-7.3140748,363.08599,-12,0,0,3,0,0,1,6,5,25,25,3,0,0,0,0,0,25,n0,nightside
2018-06-22,09:22:48,-35.992042,-7.3140748,363.08599,-12,0,1,1,0,0,1,7,11,27,13,4,0,0,0,0,0,27,i0,nightside
2018-06-22,09:22:51,-35.868272,-7.161142,363.07008,-18,0,0,1,0,0,1,2,7,14,8,0,0,0,0,0,0,14,n0,nightside
2018-06-22,09:22:51,-35.868272,-7.161142,363.07008,-18,0,2,0,0,0,0,4,13,12,0,1,0,0,0,0,0,13,i0,nightside
2018-06-22,09:22:55,-35.703373,-6.9571789,363.04876,-26,0,0,0,0,0,1,1,2,2,2,0,0,0,0,0,0,2,n0,nightside
2018-06-22,09:22:55,-35.703373,-6.9571789,363.04876,-26,0,0,0,0,0,1,0,1,6,1,0,0,0,0,0,0,6,i0,nightside
2018-06-22,09:22:58,-35.579793,-6.8041679,363.03269,-32,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,n0,nightside
2018-06-22,09:22:58,-35.579793,-6.8041679,363.03269,-32,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,i0,nightside
2018-06-22,09:23:01,-35.45629,-6.6511246,363.01656,-38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,nightside
2018-06-22,09:23:01,-35.45629,-6.6511246,363.01656,-38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,nightside
2018-06-22,09:23:04,-35.332864,-6.4980497,363.00037,-46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,nightside
2018-06-22,09:23:04,-35.332864,-6.4980497,363.00037,-46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,nightside
2018-06-22,09:23:07,-35.209513,-6.3449441,362.98411,-52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,nightside
2018-06-22,09:23:07,-35.209513,-6.3449441,362.98411,-52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,nightside
2018-06-22,09:23:10,-35.086234,-6.1918083,362.96779,-58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,nightside
2018-06-22,09:23:10,-35.086234,-6.1918083,362.96779,-58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,nightside
2018-06-22,09:23:14,-34.921972,-5.9875817,362.94593,-66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,nightside
2018-06-22,09:23:14,-34.921972,-5.9875817,362.94593,-66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,nightside
2018-06-22,09:23:17,-34.798855,-5.8343785,362.92946,-72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,nightside
2018-06-22,09:23:17,-34.798855,-5.8343785,362.92946,-72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,nightside
2018-06-22,09:23:20,-34.675806,-5.6811476,362.91293,-80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,nightside
2018-06-22,09:23:20,-34.675806,-5.6811476,362.91293,-80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,nightside
2018-06-22,09:23:23,-34.552821,-5.5278897,362.89633,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,nightside
2018-06-22,09:23:23,-34.552821,-5.5278897,362.89633,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,nightside
2018-06-22,09:23:26,-34.429899,-5.3746057,362.87967,-92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,nightside
2018-06-22,09:23:26,-34.429899,-5.3746057,362.87967,-92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,nightside
2018-06-22,09:23:29,-34.307038,-5.2212961,362.86295,-98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,nightside
2018-06-22,09:23:29,-34.307038,-5.2212961,362.86295,-98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,nightside
2018-06-22,09:23:32,-34.184237,-5.0679617,362.84617,-106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,nightside
2018-06-22,09:23:32,-34.184237,-5.0679617,362.84617,-106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,nightside
2018-06-22,09:23:36,-34.020592,-4.8634785,362.82369,-114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,nightside
2018-06-22,09:23:36,-34.020592,-4.8634785,362.82369,-114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,nightside
2018-06-22,09:23:39,-33.897923,-4.710089,362.80676,-120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,nightside
2018-06-22,09:23:39,-33.897923,-4.710089,362.80676,-120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,nightside
2018-06-22,09:23:42,-33.775307,-4.5566771,362.78977,-128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,nightside
2018-06-22,09:23:42,-33.775307,-4.5566771,362.78977,-128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,nightside
2018-06-22,09:23:45,-33.652743,-4.4032435,362.77271,-134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,nightside
2018-06-22,09:23:45,-33.652743,-4.4032435,362.77271,-134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,nightside
2018-06-22,09:23:48,-33.530229,-4.2497889,362.75559,-140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,nightside
2018-06-22,09:23:48,-33.530229,-4.2497889,362.75559,-140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,nightside
